"Age","CountryYear","Code","Year","Births","Exposure","ASFR","AgeGrLabel"
"45","CHE1987","CHE",1987,37.87,208604.12,0.000181540038614769,"45-49"
"50","CHE1987","CHE",1987,1.14,194081.61,0.00000587381772028787,"50-54"
"10","CHE1988","CHE",1988,3,112265.97,0.000026722256085259,"10-14"
"15","CHE1988","CHE",1988,1462,220635.07,0.00662632644937181,"15-19"
"20","CHE1988","CHE",1988,15638,259743.71,0.0602055002602373,"20-24"
"25","CHE1988","CHE",1988,33958,260645.46,0.130284256629676,"25-29"
"30","CHE1988","CHE",1988,21906,248836,0.0880338857721552,"30-34"
"35","CHE1988","CHE",1988,6465,246292.32,0.0262492959585585,"35-39"
"40","CHE1988","CHE",1988,873,249153.46,0.00350386464631075,"40-44"
"45","CHE1988","CHE",1988,38,216086.7,0.00017585533954658,"45-49"
"50","CHE1988","CHE",1988,2,194927.51,0.0000102602244290711,"50-54"
"10","CHE1989","CHE",1989,2,110532.92,0.0000180941569262804,"10-14"
"15","CHE1989","CHE",1989,1423,213796.99,0.0066558467450828,"15-19"
"20","CHE1989","CHE",1989,14810,256897.38,0.0576494785583255,"20-24"
"25","CHE1989","CHE",1989,34169,267069.79,0.127940340987275,"25-29"
"30","CHE1989","CHE",1989,22941,254093,0.0902858402238551,"30-34"
"35","CHE1989","CHE",1989,6855,245787.78,0.0278899138110121,"35-39"
"40","CHE1989","CHE",1989,944,251275.72,0.00375682935064319,"40-44"
"45","CHE1989","CHE",1989,32,224211,0.000142722703167998,"45-49"
"50","CHE1989","CHE",1989,4,196267.39,0.0000203803596715685,"50-54"
"10","CHE1990","CHE",1990,1,109572.03,0.00000912641665943398,"10-14"
"15","CHE1990","CHE",1990,1437,208221.85,0.00690129301992082,"15-19"
"20","CHE1990","CHE",1990,14943,252692.37,0.0591351452360829,"20-24"
"25","CHE1990","CHE",1990,35120,274612.37,0.127889359099155,"25-29"
"30","CHE1990","CHE",1990,24169,259665.81,0.093077328894397,"30-34"
"35","CHE1990","CHE",1990,7281,247294.62,0.0294426138344619,"35-39"
"40","CHE1990","CHE",1990,959,252512.61,0.00379783013608707,"40-44"
"45","CHE1990","CHE",1990,28,231738.02,0.000120826094915284,"45-49"
"50","CHE1990","CHE",1990,1,197441.25,0.00000506479775629459,"50-54"
"10","CHE1991","CHE",1991,0,109779.6,0,"10-14"
"15","CHE1991","CHE",1991,1606,201795.76,0.00795854184448672,"15-19"
"20","CHE1991","CHE",1991,14712,249995.85,0.0588489768930164,"20-24"
"25","CHE1991","CHE",1991,35677,284535.3,0.125386902784997,"25-29"
"30","CHE1991","CHE",1991,25368,269305.37,0.0941978988387792,"30-34"
"35","CHE1991","CHE",1991,7695,251365.41,0.0306128038857852,"35-39"
"40","CHE1991","CHE",1991,1113,252102.23,0.00441487566373372,"40-44"
"45","CHE1991","CHE",1991,27,239680.01,0.000112650195566998,"45-49"
"50","CHE1991","CHE",1991,2,199324.4,0.0000100338944956062,"50-54"
"10","CHE1992","CHE",1992,3,111098.78,0.000027002996792584,"10-14"
"15","CHE1992","CHE",1992,1429,197020.58,0.00725304940225026,"15-19"
"20","CHE1992","CHE",1992,14065,245867.07,0.0572057087596155,"20-24"
"25","CHE1992","CHE",1992,35560,291082.55,0.122164657414194,"25-29"
"30","CHE1992","CHE",1992,26642,279539.2,0.0953068478410184,"30-34"
"35","CHE1992","CHE",1992,8004,256568.29,0.0311963727084123,"35-39"
"40","CHE1992","CHE",1992,1164,250906.14,0.00463918499563223,"40-44"
"45","CHE1992","CHE",1992,42,244862.29,0.000171524982470759,"45-49"
"50","CHE1992","CHE",1992,1,204508.62,0.00000488976943856939,"50-54"
"10","CHE1993","CHE",1993,3,113863.29,0.0000263473855357596,"10-14"
"15","CHE1993","CHE",1993,1303,194361.42,0.00670400535250257,"15-19"
"20","CHE1993","CHE",1993,12715,239020.42,0.0531962917645279,"20-24"
"25","CHE1993","CHE",1993,33553,290799.07,0.11538207464006,"25-29"
"30","CHE1993","CHE",1993,26909,287714.87,0.0935266223813875,"30-34"
"35","CHE1993","CHE",1993,8154,261256.18,0.0312107449477367,"35-39"
"40","CHE1993","CHE",1993,1081,250581.92,0.00431395848511337,"40-44"
"45","CHE1993","CHE",1993,40,248255.57,0.000161124280111822,"45-49"
"50","CHE1993","CHE",1993,4,211787.93,0.0000188868175820973,"50-54"
"10","CHE1994","CHE",1994,0,116198.38,0,"10-14"
"15","CHE1994","CHE",1994,1150,193158.6,0.00595365673596723,"15-19"
"20","CHE1994","CHE",1994,11637,231645.06,0.0502363400281448,"20-24"
"25","CHE1994","CHE",1994,32753,287882.4,0.113772151406269,"25-29"
"30","CHE1994","CHE",1994,27526,295423.63,0.0931746725879714,"30-34"
"35","CHE1994","CHE",1994,8677,267206.09,0.0324730622718966,"35-39"
"40","CHE1994","CHE",1994,1205,250310.26,0.00481402560166731,"40-44"
"45","CHE1994","CHE",1994,29,250145.79,0.000115932392865776,"45-49"
"50","CHE1994","CHE",1994,3,219818.7,0.0000136476105081142,"50-54"
"10","CHE1995","CHE",1995,1,117626.86,0.0000085014596156014,"10-14"
"15","CHE1995","CHE",1995,1068,193493.32,0.00551957039137062,"15-19"
"20","CHE1995","CHE",1995,11324,225257.29,0.050271402981009,"20-24"
"25","CHE1995","CHE",1995,31245,282091.14,0.110762074980448,"25-29"
"30","CHE1995","CHE",1995,28365,301887.19,0.0939589387678225,"30-34"
"35","CHE1995","CHE",1995,8994,273298.09,0.0329091213187769,"35-39"
"40","CHE1995","CHE",1995,1170,251488.81,0.00465229446988118,"40-44"
"45","CHE1995","CHE",1995,33,251265.74,0.000131335055865555,"45-49"
"50","CHE1995","CHE",1995,3,227013.39,0.0000132150795157942,"50-54"
"10","CHE1996","CHE",1996,4,117959.47,0.0000339099522912404,"10-14"
"15","CHE1996","CHE",1996,1099,194987,0.00563627318744327,"15-19"
"20","CHE1996","CHE",1996,10689,217504.77,0.0491437498129351,"20-24"
"25","CHE1996","CHE",1996,30512,274994.35,0.110955006893778,"25-29"
"30","CHE1996","CHE",1996,29685,305417.84,0.0971947152792385,"30-34"
"35","CHE1996","CHE",1996,9670,279120.03,0.0346445935821947,"35-39"
"40","CHE1996","CHE",1996,1296,254061.99,0.00510111725095123,"40-44"
"45","CHE1996","CHE",1996,51,250274.92,0.000203775911705416,"45-49"
"50","CHE1996","CHE",1996,1,234425.56,0.00000426574644846748,"50-54"
"10","CHE1997","CHE",1997,2,118506.75,0.0000168766758011674,"10-14"
"15","CHE1997","CHE",1997,1100,196277.05,0.00560432307292167,"15-19"
"20","CHE1997","CHE",1997,10069,210669.75,0.0477951865419691,"20-24"
"25","CHE1997","CHE",1997,28464,266328.29,0.10687561580484,"25-29"
"30","CHE1997","CHE",1997,29433,305770.09,0.0962585974318155,"30-34"
"35","CHE1997","CHE",1997,10054,284771.43,0.035305507999872,"35-39"
"40","CHE1997","CHE",1997,1411,257539.14,0.00547877887609627,"40-44"
"45","CHE1997","CHE",1997,49,248340.36,0.000197309853299721,"45-49"
"50","CHE1997","CHE",1997,2,239085.16,0.00000836522015837369,"50-54"
"10","CHE2005","CHE",2005,7,129896.1,0.0000538892237719223,"10-14"
"15","CHE2005","CHE",2005,1084,213007.39,0.00508902531503719,"15-19"
"20","CHE2005","CHE",2005,8298,219296.44,0.0378391915527676,"20-24"
"25","CHE2005","CHE",2005,20024,233847.7,0.0856283812070848,"25-29"
"30","CHE2005","CHE",2005,26327,265316.95,0.0992284887942516,"30-34"
"35","CHE2005","CHE",2005,14499,306259.37,0.0473422249905366,"35-39"
"40","CHE2005","CHE",2005,2580,311119.41,0.00829263593679353,"40-44"
"45","CHE2005","CHE",2005,79,275053.57,0.000287216777444481,"45-49"
"50","CHE2005","CHE",2005,5,246489.61,0.0000202848306668991,"50-54"
"10","CHE2006","CHE",2006,6,128234.82,0.0000467891638168167,"10-14"
"15","CHE2006","CHE",2006,982,215998.19,0.00454633439289468,"15-19"
"20","CHE2006","CHE",2006,8275,220120.08,0.0375931173566719,"20-24"
"25","CHE2006","CHE",2006,20004,235988.95,0.0847666808128092,"25-29"
"30","CHE2006","CHE",2006,26298,259549.42,0.10132174442925,"30-34"
"35","CHE2006","CHE",2006,14877,300945.56,0.0494341900242688,"35-39"
"40","CHE2006","CHE",2006,2832,316167.53,0.00895727654259753,"40-44"
"45","CHE2006","CHE",2006,93,281907.65,0.000329895268893909,"45-49"
"50","CHE2006","CHE",2006,4.01,249979.41,0.000016041321163211,"50-54"
"10","CHE2007","CHE",2007,3,125735.32,0.0000238596442113481,"10-14"
"15","CHE2007","CHE",2007,950,219701.92,0.00432404049996468,"15-19"
"20","CHE2007","CHE",2007,8020,221851.63,0.0361502865676488,"20-24"
"25","CHE2007","CHE",2007,20151,239709.41,0.084064284334937,"25-29"
"30","CHE2007","CHE",2007,26701,257125.33,0.103844300365118,"30-34"
"35","CHE2007","CHE",2007,15521,296046.55,0.0524275658675975,"35-39"
"40","CHE2007","CHE",2007,2993,319470.67,0.00936862216490797,"40-44"
"45","CHE2007","CHE",2007,145,289681.76,0.000500549292437328,"45-49"
"50","CHE2007","CHE",2007,10,254797.5,0.0000392468528929836,"50-54"
"10","CHE2008","CHE",2008,1,124457.25,0.00000803488748144443,"10-14"
"15","CHE2008","CHE",2008,949,221769.47,0.00427921841541128,"15-19"
"20","CHE2008","CHE",2008,7988,225934.04,0.0353554515291277,"20-24"
"25","CHE2008","CHE",2008,20757,245723.77,0.0844729022348957,"25-29"
"30","CHE2008","CHE",2008,27436,258648.86,0.106074312486821,"30-34"
"35","CHE2008","CHE",2008,16205,291239.93,0.0556414087862197,"35-39"
"40","CHE2008","CHE",2008,3188,321169.89,0.00992621070424752,"40-44"
"45","CHE2008","CHE",2008,160,299110.09,0.000534920102494704,"45-49"
"50","CHE2008","CHE",2008,6.99,260516.32,0.0000268313324861951,"50-54"
"10","CHE2009","CHE",2009,4,124269.99,0.0000321879803804603,"10-14"
"15","CHE2009","CHE",2009,909,221668.74,0.0041007135241532,"15-19"
"20","CHE2009","CHE",2009,7833,230900.27,0.0339237368583415,"20-24"
"25","CHE2009","CHE",2009,20678,250722.16,0.0824737629892787,"25-29"
"30","CHE2009","CHE",2009,28384,261649.6,0.108480960796424,"30-34"
"35","CHE2009","CHE",2009,16887,286461.76,0.0589502766442544,"35-39"
"40","CHE2009","CHE",2009,3399,320795.65,0.0105955302074701,"40-44"
"45","CHE2009","CHE",2009,181,308657.69,0.000586410142575745,"45-49"
"50","CHE2009","CHE",2009,11,268116.3,0.0000410269722504749,"50-54"
"10","CHE2010","CHE",2010,3,123774,0.0000242377235930001,"10-14"
"15","CHE2010","CHE",2010,865,220773.87,0.00391803613353338,"15-19"
"20","CHE2010","CHE",2010,7932,235590.76,0.0336685530451194,"20-24"
"25","CHE2010","CHE",2010,21221,255535.13,0.0830453331406918,"25-29"
"30","CHE2010","CHE",2010,29419,264003.35,0.111434192028245,"30-34"
"35","CHE2010","CHE",2010,17104,282045.63,0.060642669769427,"35-39"
"40","CHE2010","CHE",2010,3571,317439.19,0.0112493986643552,"40-44"
"45","CHE2010","CHE",2010,163,317668.72,0.000513113157631636,"45-49"
"50","CHE2010","CHE",2010,12,275686.87,0.0000435276442436305,"50-54"
"10","CHE2011","CHE",2011,3,122882.04,0.0000244136571951442,"10-14"
"15","CHE2011","CHE",2011,733,219430.49,0.00334046558434063,"15-19"
"20","CHE2011","CHE",2011,7661,240033.63,0.0319163610532407,"20-24"
"25","CHE2011","CHE",2011,21279,259482.57,0.0820055081156318,"25-29"
"30","CHE2011","CHE",2011,29735,268471.23,0.110756746635384,"30-34"
"35","CHE2011","CHE",2011,17498,277368.58,0.0630857323493526,"35-39"
"40","CHE2011","CHE",2011,3675,313899.66,0.0117075628562325,"40-44"
"45","CHE2011","CHE",2011,210,324352.79,0.000647443174452114,"45-49"
"50","CHE2011","CHE",2011,13.99,283595.25,0.0000493308685529818,"50-54"
"10","CHE2012","CHE",2012,5,121790.68,0.0000410540445295157,"10-14"
"15","CHE2012","CHE",2012,744,217081.03,0.00342729164312515,"15-19"
"20","CHE2012","CHE",2012,7408,243595.09,0.0304111219975739,"20-24"
"25","CHE2012","CHE",2012,21209,261812.74,0.0810082809568396,"25-29"
"30","CHE2012","CHE",2012,30998,274000.64,0.113131122613436,"30-34"
"35","CHE2012","CHE",2012,17716,275871.9,0.0642182114234904,"35-39"
"40","CHE2012","CHE",2012,3832,309294.85,0.0123894723756312,"40-44"
"45","CHE2012","CHE",2012,233,328489.93,0.000709306370517964,"45-49"
"50","CHE2012","CHE",2012,19,292289.71,0.0000650039989433771,"50-54"
"10","CHE2013","CHE",2013,4,120820.19,0.0000331070494095399,"10-14"
"15","CHE2013","CHE",2013,652,215177.61,0.00303005503221269,"15-19"
"20","CHE2013","CHE",2013,7330,245406.32,0.0298688314139587,"20-24"
"25","CHE2013","CHE",2013,21489,265451.68,0.080952586173122,"25-29"
"30","CHE2013","CHE",2013,30972,279744.12,0.110715463831733,"30-34"
"35","CHE2013","CHE",2013,18185,277083.9,0.0656299409673388,"35-39"
"40","CHE2013","CHE",2013,3827,303509.95,0.0126091418090247,"40-44"
"45","CHE2013","CHE",2013,247,330153.89,0.000748135967745223,"45-49"
"50","CHE2013","CHE",2013,25,302092.36,0.0000827561478218118,"50-54"
"10","CHE2014","CHE",2014,6,119039.51,0.0000504034332802613,"10-14"
"15","CHE2014","CHE",2014,627,214287.73,0.00292597247635224,"15-19"
"20","CHE2014","CHE",2014,6963,245269.46,0.0283891846950697,"20-24"
"25","CHE2014","CHE",2014,21716,270704.04,0.0802204503486538,"25-29"
"30","CHE2014","CHE",2014,32588,284860.74,0.114399758983986,"30-34"
"35","CHE2014","CHE",2014,19058,279888.4,0.0680914250108257,"35-39"
"40","CHE2014","CHE",2014,4023,298275.09,0.01348754936257,"40-44"
"45","CHE2014","CHE",2014,276,329540.62,0.000837529528226293,"45-49"
"50","CHE2014","CHE",2014,30,311945.17,0.0000961707469296608,"50-54"
"10","CHL1992","CHL",1992,833.92,353430.64,0.00235950114568448,"10-14"
"15","CHL1992","CHL",1992,39736.8,600458.66,0.0661774117805213,"15-19"
"20","CHL1992","CHL",1992,80537.32,608351.61,0.132386137681135,"20-24"
"25","CHL1992","CHL",1992,83137.11,626221.8,0.132759846431408,"25-29"
"30","CHL1992","CHL",1992,57049.68,579291.21,0.0984818671769592,"30-34"
"35","CHL1992","CHL",1992,26536.54,482838.58,0.0549594442101126,"35-39"
"40","CHL1992","CHL",1992,5994.45,396503.8,0.0151182662057715,"40-44"
"45","CHL1992","CHL",1992,362.65,334454.15,0.00108430408174035,"45-49"
"50","CHL1992","CHL",1992,18.97,284864.77,0.0000665930013037414,"50-54"
"10","CHL1993","CHL",1993,905.25,360618.93,0.00251026755583796,"10-14"
"15","CHL1993","CHL",1993,39402.14,592591.24,0.0664912630163078,"15-19"
"20","CHL1993","CHL",1993,78436.11,607804.6,0.129048233593494,"20-24"
"25","CHL1993","CHL",1993,79830.18,624454.89,0.127839786793887,"25-29"
"30","CHL1993","CHL",1993,57377.15,599507.24,0.0957071844536857,"30-34"
"35","CHL1993","CHL",1993,26739.08,498486.04,0.0536405793831258,"35-39"
"40","CHL1993","CHL",1993,6313.7,413451.51,0.0152707145754529,"40-44"
"45","CHL1993","CHL",1993,375.54,341202.04,0.00110063820251485,"45-49"
"50","CHL1993","CHL",1993,25.16,295718.09,0.0000850810310590062,"50-54"
"10","CHL1994","CHL",1994,915.76,371415.5,0.00246559446226665,"10-14"
"15","CHL1994","CHL",1994,39557.38,584856.12,0.0676360880005838,"15-19"
"20","CHL1994","CHL",1994,77567.64,610763.72,0.127001060246342,"20-24"
"25","CHL1994","CHL",1994,76608.11,621020.48,0.123358427728503,"25-29"
"30","CHL1994","CHL",1994,57051.86,610343.42,0.0934750144435079,"30-34"
"35","CHL1994","CHL",1994,26964.72,519209.16,0.0519342147199406,"35-39"
"40","CHL1994","CHL",1994,6228.08,426234.3,0.0146118695750201,"40-44"
"45","CHL1994","CHL",1994,332.35,353587.35,0.00093993747231059,"45-49"
"50","CHL1994","CHL",1994,2.09,304371.99,0.00000686659767871544,"50-54"
"10","CHL1995","CHL",1995,1071.18,373129.57,0.00287079900957729,"10-14"
"15","CHL1995","CHL",1995,39250.33,581763.48,0.0674678479302276,"15-19"
"20","CHL1995","CHL",1995,74297.91,614497.87,0.1209083279654,"20-24"
"25","CHL1995","CHL",1995,71624.68,611978.75,0.117037854664071,"25-29"
"30","CHL1995","CHL",1995,55588.38,621676.15,0.0894169416021509,"30-34"
"35","CHL1995","CHL",1995,27189.64,539566.63,0.0503916263316729,"35-39"
"40","CHL1995","CHL",1995,6415.55,439210.46,0.0146070063996199,"40-44"
"45","CHL1995","CHL",1995,313.16,367215.5,0.000852796246345811,"45-49"
"50","CHL1995","CHL",1995,4.15,312678.51,0.0000132724183699097,"50-54"
"10","CHL1996","CHL",1996,1157.32,369295.45,0.0031338593529923,"10-14"
"15","CHL1996","CHL",1996,39648.37,588053.32,0.0674230867364204,"15-19"
"20","CHL1996","CHL",1996,71887.15,609942.71,0.117858855957144,"20-24"
"25","CHL1996","CHL",1996,69462.5,607142.48,0.114408894597525,"25-29"
"30","CHL1996","CHL",1996,55227.11,627706.79,0.0879823364663619,"30-34"
"35","CHL1996","CHL",1996,28005.17,559187.31,0.0500819126242332,"35-39"
"40","CHL1996","CHL",1996,6465.01,457848.17,0.0141204233709179,"40-44"
"45","CHL1996","CHL",1996,300.12,378733.26,0.000792431063487796,"45-49"
"50","CHL1996","CHL",1996,5.12,320597.84,0.0000159701637415898,"50-54"
"10","CHL1997","CHL",1997,1208.02,363032.46,0.00332758123061503,"10-14"
"15","CHL1997","CHL",1997,40390.44,601916.71,0.0671030382260031,"15-19"
"20","CHL1997","CHL",1997,67736.74,599140.82,0.113056459748478,"20-24"
"25","CHL1997","CHL",1997,67315.01,607032.46,0.11089194472401,"25-29"
"30","CHL1997","CHL",1997,53597.95,628507.07,0.085278197427437,"30-34"
"35","CHL1997","CHL",1997,28364.4,581505.96,0.0487774880243704,"35-39"
"40","CHL1997","CHL",1997,6547.59,475008.25,0.013784160590895,"40-44"
"45","CHL1997","CHL",1997,324.73,393514.76,0.000825204116867179,"45-49"
"50","CHL1997","CHL",1997,7.14,325453.55,0.0000219386145887793,"50-54"
"10","CHL1998","CHL",1998,1196.35,368387.68,0.00324752988482134,"10-14"
"15","CHL1998","CHL",1998,41093.18,609046.02,0.0674713874659258,"15-19"
"20","CHL1998","CHL",1998,64393.89,590398.37,0.109068542990727,"20-24"
"25","CHL1998","CHL",1998,66577.86,607733.79,0.109551025622584,"25-29"
"30","CHL1998","CHL",1998,52890.66,624466.12,0.084697405201102,"30-34"
"35","CHL1998","CHL",1998,28647.11,604222.37,0.0474115349287713,"35-39"
"40","CHL1998","CHL",1998,6663.91,490043.25,0.013598616040523,"40-44"
"45","CHL1998","CHL",1998,338.04,408901.36,0.000826703046426649,"45-49"
"50","CHL1998","CHL",1998,1.02,333229.19,0.00000306095633458762,"50-54"
"10","CHL1999","CHL",1999,1066.63,384869.8,0.00277140477117197,"10-14"
"15","CHL1999","CHL",1999,39926.76,611148.47,0.0653307043376874,"15-19"
"20","CHL1999","CHL",1999,60099.53,583019.78,0.103083174982502,"20-24"
"25","CHL1999","CHL",1999,65008.87,610167.75,0.106542618812613,"25-29"
"30","CHL1999","CHL",1999,51789.51,619479.59,0.0836016405318535,"30-34"
"35","CHL1999","CHL",1999,29110.37,614845.66,0.0473458168347484,"35-39"
"40","CHL1999","CHL",1999,6790.15,513305.59,0.013228279863463,"40-44"
"45","CHL1999","CHL",1999,301.13,420889.91,0.000715460249450979,"45-49"
"50","CHL1999","CHL",1999,3.04,347005.87,0.00000876065871738712,"50-54"
"10","CHL2000","CHL",2000,1068.14,402088.79,0.00265647793861649,"10-14"
"15","CHL2000","CHL",2000,39745.97,613066.99,0.0648313653292604,"15-19"
"20","CHL2000","CHL",2000,57852.7,579087.92,0.0999031373336194,"20-24"
"25","CHL2000","CHL",2000,64606.77,614448.58,0.105145934261904,"25-29"
"30","CHL2000","CHL",2000,51306.15,608976.15,0.0842498511641219,"30-34"
"35","CHL2000","CHL",2000,29838.06,625023.66,0.0477390887890548,"35-39"
"40","CHL2000","CHL",2000,7207.66,536956.31,0.0134231777628239,"40-44"
"45","CHL2000","CHL",2000,363.48,433247.08,0.000838966993153191,"45-49"
"50","CHL2000","CHL",2000,3.05,362252.83,0.00000841953394815439,"50-54"
"10","CHL2001","CHL",2001,1173.99,413964.49,0.00283596788700403,"10-14"
"15","CHL2001","CHL",2001,39121.78,619877.97,0.0631120670411952,"15-19"
"20","CHL2001","CHL",2001,56469.06,584055.38,0.0966844274253582,"20-24"
"25","CHL2001","CHL",2001,62372.39,610478.41,0.102169690161524,"25-29"
"30","CHL2001","CHL",2001,51173.94,603549.39,0.0847883219631785,"30-34"
"35","CHL2001","CHL",2001,30457.25,630937.15,0.0482730332173339,"35-39"
"40","CHL2001","CHL",2001,7496.61,558552.57,0.0134214940591895,"40-44"
"45","CHL2001","CHL",2001,374.85,450497.15,0.000832080735693888,"45-49"
"50","CHL2001","CHL",2001,11.11,374919.07,0.0000296330618765271,"50-54"
"10","CHL2002","CHL",2002,1127.48,420948.66,0.00267842639052468,"10-14"
"15","CHL2002","CHL",2002,36809.29,628118.48,0.0586024630257655,"15-19"
"20","CHL2002","CHL",2002,55883.55,598281.69,0.0934067529293768,"20-24"
"25","CHL2002","CHL",2002,59273.02,597879.14,0.0991387991894148,"25-29"
"30","CHL2002","CHL",2002,49995.08,605427.63,0.0825781274633931,"30-34"
"35","CHL2002","CHL",2002,29699.53,630284.82,0.0471208080181909,"35-39"
"40","CHL2002","CHL",2002,7887.29,582628.91,0.0135374161230688,"40-44"
"45","CHL2002","CHL",2002,328.75,466387.91,0.000704885338901688,"45-49"
"50","CHL2002","CHL",2002,2.01,389138.25,0.00000516525939046084,"50-54"
"10","CHL2003","CHL",2003,1001.25,424887.79,0.0023565045255831,"10-14"
"15","CHL2003","CHL",2003,34085.06,642392.41,0.0530595621452003,"15-19"
"20","CHL2003","CHL",2003,54934.17,607065.79,0.0904912958445575,"20-24"
"25","CHL2003","CHL",2003,56855.09,588304.32,0.0966423126044697,"25-29"
"30","CHL2003","CHL",2003,50926.12,607235.01,0.0838655860767975,"30-34"
"35","CHL2003","CHL",2003,29878.57,623756.34,0.047901028148267,"35-39"
"40","CHL2003","CHL",2003,8146.05,606410.74,0.0134332218456421,"40-44"
